Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_210818202752_X0709.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo
  Sample period           =M60
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


[Series settings]
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo
  Sample period           =00 00:60:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


Date/time;Pressure[cmH2O];Temperature[°C];1:Conductivity[ms/cm]
2021/06/11 06:00:00;1005,325;24,157;0,000
2021/06/11 07:00:00;1005,850;25,567;0,000
2021/06/11 08:00:00;1006,025;27,330;0,000
2021/06/11 09:00:00;1006,317;29,263;0,000
2021/06/11 10:00:00;1005,967;30,963;0,000
2021/06/11 11:00:00;1005,558;31,970;0,000
2021/06/11 12:00:00;1005,267;33,160;0,000
2021/06/11 13:00:00;1004,450;34,863;0,000
2021/06/11 14:00:00;1003,692;34,500;0,000
2021/06/11 15:00:00;1002,642;35,997;0,000
2021/06/11 16:00:00;1002,000;40,470;0,000
2021/06/11 17:00:00;1001,883;41,770;0,000
2021/06/11 18:00:00;1001,825;33,077;0,000
2021/06/11 19:00:00;1002,642;29,673;0,000
2021/06/11 20:00:00;1003,808;28,507;0,000
2021/06/11 21:00:00;1004,858;27,927;0,000
2021/06/11 22:00:00;1005,558;27,660;0,000
2021/06/11 23:00:00;1006,258;28,940;0,000
2021/06/12 00:00:00;1006,142;28,797;0,000
2021/06/12 01:00:00;1005,967;28,697;0,000
2021/06/12 02:00:00;1005,675;27,853;0,000
2021/06/12 03:00:00;1005,967;27,463;0,000
2021/06/12 04:00:00;1005,733;26,423;0,000
2021/06/12 05:00:00;1006,783;25,643;0,000
2021/06/12 06:00:00;1007,892;25,923;0,000
2021/06/12 07:00:00;1009,058;22,730;0,000
2021/06/12 08:00:00;1010,633;23,110;0,000
2021/06/12 09:00:00;1010,283;23,530;0,000
2021/06/12 10:00:00;1010,458;23,600;0,000
2021/06/12 11:00:00;1010,575;25,560;0,000
2021/06/12 12:00:00;1009,583;27,767;0,000
2021/06/12 13:00:00;1009,058;28,580;0,000
2021/06/12 14:00:00;1007,658;30,450;0,000
2021/06/12 15:00:00;1006,725;31,390;0,000
2021/06/12 16:00:00;1006,375;32,290;0,000
2021/06/12 17:00:00;1006,550;33,523;0,000
2021/06/12 18:00:00;1006,317;29,537;0,000
2021/06/12 19:00:00;1006,667;27,097;0,000
2021/06/12 20:00:00;1009,000;26,393;0,000
2021/06/12 21:00:00;1010,458;26,110;0,000
2021/06/12 22:00:00;1012,092;26,073;0,000
2021/06/12 23:00:00;1012,092;25,013;0,000
2021/06/13 00:00:00;1011,508;24,467;0,000
2021/06/13 01:00:00;1010,167;23,930;0,000
2021/06/13 02:00:00;1010,750;23,850;0,000
2021/06/13 03:00:00;1011,217;23,847;0,000
2021/06/13 04:00:00;1011,217;23,860;0,000
2021/06/13 05:00:00;1010,108;23,780;0,000
2021/06/13 06:00:00;1009,525;23,933;0,000
2021/06/13 07:00:00;1009,350;24,467;0,000
2021/06/13 08:00:00;1010,225;26,200;0,000
2021/06/13 09:00:00;1010,692;26,720;0,000
2021/06/13 10:00:00;1011,333;26,640;0,000
2021/06/13 11:00:00;1010,692;28,923;0,000
2021/06/13 12:00:00;1009,992;30,183;0,000
2021/06/13 13:00:00;1009,700;31,257;0,000
2021/06/13 14:00:00;1009,058;31,653;0,000
2021/06/13 15:00:00;1009,000;33,370;0,000
2021/06/13 16:00:00;1008,300;36,427;0,000
2021/06/13 17:00:00;1008,417;39,087;0,000
2021/06/13 18:00:00;1008,592;31,053;0,000
2021/06/13 19:00:00;1008,708;27,563;0,000
2021/06/13 20:00:00;1009,233;27,447;0,000
2021/06/13 21:00:00;1009,175;27,157;0,000
2021/06/13 22:00:00;1009,175;26,760;0,000
2021/06/13 23:00:00;1009,117;26,523;0,000
2021/06/14 00:00:00;1008,825;26,097;0,000
2021/06/14 01:00:00;1008,242;25,710;0,000
2021/06/14 02:00:00;1007,775;25,570;0,000
2021/06/14 03:00:00;1007,542;25,330;0,000
2021/06/14 04:00:00;1007,658;25,003;0,000
2021/06/14 05:00:00;1007,775;24,790;0,000
2021/06/14 06:00:00;1007,775;24,550;0,000
2021/06/14 07:00:00;1008,067;25,410;0,000
2021/06/14 08:00:00;1008,475;27,873;0,000
2021/06/14 09:00:00;1008,592;29,983;0,000
2021/06/14 10:00:00;1008,592;31,430;0,000
2021/06/14 11:00:00;1008,300;32,653;0,000
2021/06/14 12:00:00;1007,425;34,097;0,000
2021/06/14 13:00:00;1006,433;35,417;0,000
2021/06/14 14:00:00;1006,025;35,457;0,000
2021/06/14 15:00:00;1005,383;36,567;0,000
2021/06/14 16:00:00;1005,442;38,350;0,000
2021/06/14 17:00:00;1005,500;37,673;0,000
2021/06/14 18:00:00;1005,442;32,017;0,000
2021/06/14 19:00:00;1005,500;28,997;0,000
2021/06/14 20:00:00;1006,492;27,887;0,000
2021/06/14 21:00:00;1007,075;27,293;0,000
2021/06/14 22:00:00;1007,133;27,043;0,000
2021/06/14 23:00:00;1007,250;26,820;0,000
2021/06/15 00:00:00;1007,133;26,877;0,000
2021/06/15 01:00:00;1006,667;26,650;0,000
2021/06/15 02:00:00;1006,200;26,503;0,000
2021/06/15 03:00:00;1005,850;26,577;0,000
2021/06/15 04:00:00;1006,025;26,493;0,000
2021/06/15 05:00:00;1006,608;26,350;0,000
2021/06/15 06:00:00;1006,958;26,140;0,000
2021/06/15 07:00:00;1007,775;27,660;0,000
2021/06/15 08:00:00;1008,125;29,967;0,000
2021/06/15 09:00:00;1008,242;31,400;0,000
2021/06/15 10:00:00;1008,125;33,037;0,000
2021/06/15 11:00:00;1007,717;33,403;0,000
2021/06/15 12:00:00;1007,075;34,487;0,000
2021/06/15 13:00:00;1006,317;36,047;0,000
2021/06/15 14:00:00;1005,500;36,510;0,000
2021/06/15 15:00:00;1004,683;37,087;0,000
2021/06/15 16:00:00;1003,692;41,283;0,000
2021/06/15 17:00:00;1003,517;34,150;0,000
2021/06/15 18:00:00;1004,217;30,393;0,000
2021/06/15 19:00:00;1005,500;29,047;0,000
2021/06/15 20:00:00;1004,975;25,623;0,000
2021/06/15 21:00:00;1006,725;25,960;0,000
2021/06/15 22:00:00;1007,775;25,410;0,000
2021/06/15 23:00:00;1007,483;25,300;0,000
2021/06/16 00:00:00;1007,308;24,800;0,000
2021/06/16 01:00:00;1007,308;24,740;0,000
2021/06/16 02:00:00;1007,775;25,067;0,000
2021/06/16 03:00:00;1008,592;24,803;0,000
2021/06/16 04:00:00;1009,642;25,110;0,000
2021/06/16 05:00:00;1010,458;25,020;0,000
2021/06/16 06:00:00;1009,642;24,217;0,000
2021/06/16 07:00:00;1010,692;24,370;0,000
2021/06/16 08:00:00;1010,400;24,973;0,000
2021/06/16 09:00:00;1010,458;25,880;0,000
2021/06/16 10:00:00;1010,925;27,900;0,000
2021/06/16 11:00:00;1010,342;29,997;0,000
2021/06/16 12:00:00;1009,233;31,980;0,000
2021/06/16 13:00:00;1008,067;34,010;0,000
2021/06/16 14:00:00;1007,600;33,270;0,000
2021/06/16 15:00:00;1007,950;30,967;0,000
2021/06/16 16:00:00;1008,183;32,013;0,000
2021/06/16 17:00:00;1008,242;29,163;0,000
2021/06/16 18:00:00;1008,242;27,890;0,000
2021/06/16 19:00:00;1008,067;26,960;0,000
2021/06/16 20:00:00;1007,892;26,283;0,000
2021/06/16 21:00:00;1008,183;26,080;0,000
2021/06/16 22:00:00;1008,592;26,063;0,000
2021/06/16 23:00:00;1008,883;25,787;0,000
2021/06/17 00:00:00;1009,000;25,547;0,000
2021/06/17 01:00:00;1008,533;25,200;0,000
2021/06/17 02:00:00;1008,242;25,090;0,000
2021/06/17 03:00:00;1008,417;25,193;0,000
2021/06/17 04:00:00;1008,592;25,123;0,000
2021/06/17 05:00:00;1009,642;25,137;0,000
2021/06/17 06:00:00;1010,108;25,017;0,000
2021/06/17 07:00:00;1011,042;25,260;0,000
2021/06/17 08:00:00;1011,508;25,820;0,000
2021/06/17 09:00:00;1011,742;27,370;0,000
2021/06/17 10:00:00;1012,150;29,887;0,000
2021/06/17 11:00:00;1011,392;30,777;0,000
2021/06/17 12:00:00;1010,458;30,443;0,000
2021/06/17 13:00:00;1010,575;32,300;0,000
2021/06/17 14:00:00;1009,758;34,727;0,000
2021/06/17 15:00:00;1009,175;34,040;0,000
2021/06/17 16:00:00;1008,767;35,880;0,000
2021/06/17 17:00:00;1008,708;36,157;0,000
2021/06/17 18:00:00;1008,417;31,443;0,000
2021/06/17 19:00:00;1008,942;28,973;0,000
2021/06/17 20:00:00;1009,875;27,387;0,000
2021/06/17 21:00:00;1010,342;27,550;0,000
2021/06/17 22:00:00;1010,517;27,573;0,000
2021/06/17 23:00:00;1010,575;26,433;0,000
2021/06/18 00:00:00;1010,517;27,057;0,000
2021/06/18 01:00:00;1010,400;26,640;0,000
2021/06/18 02:00:00;1010,750;26,547;0,000
2021/06/18 03:00:00;1011,450;26,600;0,000
2021/06/18 04:00:00;1010,925;22,917;0,000
2021/06/18 05:00:00;1010,925;23,220;0,000
2021/06/18 06:00:00;1014,658;24,257;0,000
2021/06/18 07:00:00;1042,542;24,500;0,039
2021/06/18 08:00:00;1038,050;24,757;0,037
2021/06/18 09:00:00;1031,167;25,583;0,038
2021/06/18 10:00:00;1023,525;26,247;0,038
2021/06/18 11:00:00;1016,875;27,803;0,039
2021/06/18 12:00:00;1011,392;29,403;0,016
2021/06/18 13:00:00;1008,475;29,697;0,008
2021/06/18 14:00:00;1008,008;30,463;0,004
2021/06/18 15:00:00;1007,308;31,840;0,002
2021/06/18 16:00:00;1007,192;32,677;0,000
2021/06/18 17:00:00;1007,192;32,443;0,000
2021/06/18 18:00:00;1007,658;29,673;0,000
2021/06/18 19:00:00;1008,183;27,733;0,000
2021/06/18 20:00:00;1008,533;27,023;0,000
2021/06/18 21:00:00;1009,175;26,290;0,000
2021/06/18 22:00:00;1009,292;25,643;0,000
2021/06/18 23:00:00;1009,583;25,357;0,000
2021/06/19 00:00:00;1009,175;25,300;0,000
2021/06/19 01:00:00;1008,125;25,210;0,000
2021/06/19 02:00:00;1008,242;25,230;0,000
2021/06/19 03:00:00;1009,175;25,423;0,000
2021/06/19 04:00:00;1008,592;25,317;0,000
2021/06/19 05:00:00;1008,708;25,247;0,000
2021/06/19 06:00:00;1008,942;25,180;0,000
2021/06/19 07:00:00;1009,817;26,013;0,000
2021/06/19 08:00:00;1010,342;28,067;0,000
2021/06/19 09:00:00;1010,458;28,937;0,000
2021/06/19 10:00:00;1010,633;29,993;0,000
2021/06/19 11:00:00;1010,108;30,940;0,000
2021/06/19 12:00:00;1009,525;31,897;0,000
2021/06/19 13:00:00;1008,125;33,280;0,000
2021/06/19 14:00:00;1007,133;33,380;0,000
2021/06/19 15:00:00;1006,492;34,250;0,000
2021/06/19 16:00:00;1005,733;33,697;0,000
2021/06/19 17:00:00;1007,717;26,227;0,000
2021/06/19 18:00:00;1008,242;25,880;0,000
2021/06/19 19:00:00;1009,642;25,667;0,000
2021/06/19 20:00:00;1010,108;25,350;0,000
2021/06/19 21:00:00;1010,400;25,137;0,000
2021/06/19 22:00:00;1010,575;24,810;0,000
2021/06/19 23:00:00;1010,400;24,587;0,000
2021/06/20 00:00:00;1009,642;24,117;0,000
2021/06/20 01:00:00;1009,350;23,923;0,000
2021/06/20 02:00:00;1008,883;23,803;0,000
2021/06/20 03:00:00;1009,642;23,837;0,000
2021/06/20 04:00:00;1009,817;23,867;0,000
2021/06/20 05:00:00;1010,108;23,927;0,000
2021/06/20 06:00:00;1010,692;24,067;0,000
2021/06/20 07:00:00;1011,158;24,920;0,000
2021/06/20 08:00:00;1011,625;25,827;0,000
2021/06/20 09:00:00;1011,625;27,413;0,000
2021/06/20 10:00:00;1011,275;28,663;0,000
2021/06/20 11:00:00;1010,808;30,163;0,000
2021/06/20 12:00:00;1010,167;31,540;0,000
2021/06/20 13:00:00;1009,467;32,893;0,000
2021/06/20 14:00:00;1007,950;31,783;0,000
2021/06/20 15:00:00;1006,667;32,533;0,000
2021/06/20 16:00:00;1006,608;38,007;0,000
2021/06/20 17:00:00;1006,725;38,850;0,000
2021/06/20 18:00:00;1007,658;29,753;0,000
2021/06/20 19:00:00;1008,008;26,837;0,000
2021/06/20 20:00:00;1007,892;26,270;0,000
2021/06/20 21:00:00;1009,175;25,827;0,000
2021/06/20 22:00:00;1009,525;25,620;0,000
2021/06/20 23:00:00;1009,467;25,110;0,000
2021/06/21 00:00:00;1009,175;25,190;0,000
2021/06/21 01:00:00;1009,175;25,427;0,000
2021/06/21 02:00:00;1008,533;25,067;0,000
2021/06/21 03:00:00;1008,475;24,540;0,000
2021/06/21 04:00:00;1008,592;24,260;0,000
2021/06/21 05:00:00;1009,058;24,243;0,000
2021/06/21 06:00:00;1008,825;24,247;0,000
2021/06/21 07:00:00;1009,642;25,683;0,000
2021/06/21 08:00:00;1010,050;27,590;0,000
2021/06/21 09:00:00;1010,342;29,157;0,000
2021/06/21 10:00:00;1010,342;30,437;0,000
2021/06/21 11:00:00;1009,700;30,707;0,000
2021/06/21 12:00:00;1009,058;31,640;0,000
2021/06/21 13:00:00;1008,358;32,857;0,000
2021/06/21 14:00:00;1007,600;33,260;0,000
2021/06/21 15:00:00;1005,733;33,823;0,000
2021/06/21 16:00:00;1004,508;39,257;0,000
2021/06/21 17:00:00;1004,742;41,007;0,000
2021/06/21 18:00:00;1004,800;32,223;0,000
2021/06/21 19:00:00;1005,325;30,123;0,000
2021/06/21 20:00:00;1007,192;28,990;0,000
2021/06/21 21:00:00;1011,567;22,117;0,000
2021/06/21 22:00:00;1010,808;21,870;0,000
2021/06/21 23:00:00;1008,942;22,140;0,000
2021/06/22 00:00:00;1007,717;22,710;0,000
2021/06/22 01:00:00;1008,942;22,817;0,000
2021/06/22 02:00:00;1009,058;22,753;0,000
2021/06/22 03:00:00;1008,592;22,803;0,000
2021/06/22 04:00:00;1008,592;22,950;0,000
2021/06/22 05:00:00;1008,475;22,527;0,000
2021/06/22 06:00:00;1009,175;22,767;0,000
2021/06/22 07:00:00;1010,633;23,407;0,000
2021/06/22 08:00:00;1010,342;23,827;0,000
2021/06/22 09:00:00;1009,933;24,787;0,000
2021/06/22 10:00:00;1010,283;25,963;0,000
2021/06/22 11:00:00;1009,875;28,127;0,000
2021/06/22 12:00:00;1008,942;28,827;0,000
2021/06/22 13:00:00;1008,650;29,150;0,000
2021/06/22 14:00:00;1008,125;30,193;0,000
2021/06/22 15:00:00;1007,658;30,333;0,000
2021/06/22 16:00:00;1006,958;32,603;0,000
2021/06/22 17:00:00;1006,783;33,103;0,000
2021/06/22 18:00:00;1006,900;28,203;0,000
2021/06/22 19:00:00;1007,892;26,383;0,000
2021/06/22 20:00:00;1008,242;25,520;0,000
2021/06/22 21:00:00;1009,175;25,317;0,000
2021/06/22 22:00:00;1009,642;25,187;0,000
2021/06/22 23:00:00;1009,467;25,017;0,000
2021/06/23 00:00:00;1009,525;24,697;0,000
2021/06/23 01:00:00;1009,642;24,583;0,000
2021/06/23 02:00:00;1009,292;24,673;0,000
2021/06/23 03:00:00;1009,233;24,513;0,000
2021/06/23 04:00:00;1009,700;24,260;0,000
2021/06/23 05:00:00;1011,042;24,267;0,000
2021/06/23 06:00:00;1012,325;22,243;0,000
2021/06/23 07:00:00;1011,567;21,540;0,001
2021/06/23 08:00:00;1012,325;22,843;0,001
2021/06/23 09:00:00;1011,275;24,313;0,001
2021/06/23 10:00:00;1011,508;25,467;0,001
2021/06/23 11:00:00;1011,625;26,233;0,001
2021/06/23 12:00:00;1011,625;27,370;0,001
2021/06/23 13:00:00;1010,925;29,970;0,000
2021/06/23 14:00:00;1009,700;30,617;0,000
2021/06/23 15:00:00;1008,300;29,870;0,000
2021/06/23 16:00:00;1005,675;28,293;0,000
2021/06/23 17:00:00;1005,967;28,180;0,000
2021/06/23 18:00:00;1007,133;27,233;0,000
2021/06/23 19:00:00;1007,250;26,043;0,000
2021/06/23 20:00:00;1007,717;25,540;0,000
2021/06/23 21:00:00;1008,125;24,810;0,000
2021/06/23 22:00:00;1009,350;24,433;0,000
2021/06/23 23:00:00;1009,233;24,260;0,000
2021/06/24 00:00:00;1009,642;23,993;0,000
2021/06/24 01:00:00;1009,933;23,787;0,000
2021/06/24 02:00:00;1009,817;23,727;0,000
2021/06/24 03:00:00;1009,175;23,993;0,000
2021/06/24 04:00:00;1009,058;24,123;0,000
2021/06/24 05:00:00;1009,642;24,117;0,000
2021/06/24 06:00:00;1009,992;24,210;0,000
2021/06/24 07:00:00;1010,692;24,840;0,000
2021/06/24 08:00:00;1011,042;26,120;0,000
2021/06/24 09:00:00;1011,800;27,407;0,000
2021/06/24 10:00:00;1011,742;28,787;0,000
2021/06/24 11:00:00;1011,275;29,480;0,000
2021/06/24 12:00:00;1010,342;30,370;0,000
2021/06/24 13:00:00;1009,408;31,200;0,000
2021/06/24 14:00:00;1008,475;30,373;0,000
2021/06/24 15:00:00;1007,950;29,503;0,000
2021/06/24 16:00:00;1007,833;30,160;0,000
2021/06/24 17:00:00;1007,717;33,553;0,000
2021/06/24 18:00:00;1007,717;29,717;0,000
2021/06/24 19:00:00;1008,242;27,073;0,000
2021/06/24 20:00:00;1008,825;26,413;0,000
2021/06/24 21:00:00;1009,642;26,060;0,000
2021/06/24 22:00:00;1009,758;26,057;0,000
2021/06/24 23:00:00;1010,050;25,870;0,000
2021/06/25 00:00:00;1009,933;25,823;0,000
2021/06/25 01:00:00;1009,642;25,753;0,000
2021/06/25 02:00:00;1008,942;25,687;0,000
2021/06/25 03:00:00;1008,592;25,647;0,000
2021/06/25 04:00:00;1008,592;25,413;0,000
2021/06/25 05:00:00;1008,592;25,350;0,000
2021/06/25 06:00:00;1009,000;25,313;0,000
2021/06/25 07:00:00;1009,292;26,017;0,000
2021/06/25 08:00:00;1009,408;27,443;0,000
2021/06/25 09:00:00;1009,875;28,790;0,000
2021/06/25 10:00:00;1009,700;30,100;0,000
2021/06/25 11:00:00;1009,058;31,120;0,000
2021/06/25 12:00:00;1008,125;31,967;0,000
2021/06/25 13:00:00;1007,250;32,720;0,000
2021/06/25 14:00:00;1006,317;32,867;0,000
2021/06/25 15:00:00;1005,617;33,837;0,000
2021/06/25 16:00:00;1005,500;36,437;0,000
2021/06/25 17:00:00;1005,442;38,637;0,000
2021/06/25 18:00:00;1004,975;31,867;0,000
2021/06/25 19:00:00;1005,208;28,697;0,000
2021/06/25 20:00:00;1006,083;27,847;0,000
2021/06/25 21:00:00;1006,667;27,530;0,000
2021/06/25 22:00:00;1007,075;27,247;0,000
2021/06/25 23:00:00;1007,425;27,103;0,000
2021/06/26 00:00:00;1009,525;22,843;0,000
2021/06/26 01:00:00;1007,483;22,593;0,000
2021/06/26 02:00:00;1006,842;23,130;0,000
2021/06/26 03:00:00;1006,725;23,193;0,000
2021/06/26 04:00:00;1006,258;23,337;0,000
2021/06/26 05:00:00;1006,258;23,367;0,000
2021/06/26 06:00:00;1006,142;23,233;0,000
2021/06/26 07:00:00;1006,200;24,380;0,000
2021/06/26 08:00:00;1005,967;25,870;0,000
2021/06/26 09:00:00;1006,492;27,453;0,000
2021/06/26 10:00:00;1006,433;28,897;0,000
2021/06/26 11:00:00;1005,733;30,340;0,000
2021/06/26 12:00:00;1005,033;31,563;0,000
2021/06/26 13:00:00;1004,392;32,677;0,000
2021/06/26 14:00:00;1003,692;33,490;0,000
2021/06/26 15:00:00;1002,875;34,400;0,000
2021/06/26 16:00:00;1002,700;37,230;0,000
2021/06/26 17:00:00;1002,292;37,687;0,000
2021/06/26 18:00:00;1002,117;32,273;0,000
2021/06/26 19:00:00;1002,525;29,447;0,000
2021/06/26 20:00:00;1002,992;28,510;0,000
2021/06/26 21:00:00;1004,450;29,137;0,000
2021/06/26 22:00:00;1009,408;21,207;0,000
2021/06/26 23:00:00;1009,058;22,053;0,000
2021/06/27 00:00:00;1008,008;22,187;0,000
2021/06/27 01:00:00;1005,500;21,923;0,000
2021/06/27 02:00:00;1005,675;22,197;0,000
2021/06/27 03:00:00;1005,792;22,520;0,001
2021/06/27 04:00:00;1007,658;22,187;0,000
2021/06/27 05:00:00;1007,308;22,593;0,000
2021/06/27 06:00:00;1007,833;22,603;0,001
2021/06/27 07:00:00;1007,075;23,337;0,001
2021/06/27 08:00:00;1006,842;24,470;0,001
2021/06/27 09:00:00;1007,425;25,823;0,000
2021/06/27 10:00:00;1007,717;27,020;0,000
2021/06/27 11:00:00;1007,658;28,557;0,000
2021/06/27 12:00:00;1007,192;29,380;0,000
2021/06/27 13:00:00;1006,550;30,253;0,000
2021/06/27 14:00:00;1005,617;30,640;0,000
2021/06/27 15:00:00;1004,508;31,463;0,000
2021/06/27 16:00:00;1004,275;35,763;0,000
2021/06/27 17:00:00;1004,392;36,477;0,000
2021/06/27 18:00:00;1004,392;29,960;0,000
2021/06/27 19:00:00;1004,917;27,493;0,000
2021/06/27 20:00:00;1005,967;26,453;0,000
2021/06/27 21:00:00;1007,075;25,947;0,000
2021/06/27 22:00:00;1008,358;26,023;0,000
2021/06/27 23:00:00;1009,875;26,350;0,000
2021/06/28 00:00:00;1009,642;25,347;0,000
2021/06/28 01:00:00;1007,658;24,783;0,000
2021/06/28 02:00:00;1007,308;24,057;0,000
2021/06/28 03:00:00;1007,367;23,920;0,000
2021/06/28 04:00:00;1007,192;23,820;0,000
2021/06/28 05:00:00;1007,658;23,433;0,000
2021/06/28 06:00:00;1009,058;23,393;0,000
2021/06/28 07:00:00;1010,692;24,290;0,000
2021/06/28 08:00:00;1011,567;24,410;0,000
2021/06/28 09:00:00;1011,508;24,653;0,000
2021/06/28 10:00:00;1010,750;25,597;0,000
2021/06/28 11:00:00;1010,633;26,907;0,000
2021/06/28 12:00:00;1010,342;28,610;0,000
2021/06/28 13:00:00;1009,875;28,717;0,000
2021/06/28 14:00:00;1009,233;29,573;0,000
2021/06/28 15:00:00;1008,592;29,870;0,000
2021/06/28 16:00:00;1008,125;29,700;0,000
2021/06/28 17:00:00;1007,892;27,850;0,000
2021/06/28 18:00:00;1008,883;25,290;0,000
2021/06/28 19:00:00;1009,467;25,233;0,000
2021/06/28 20:00:00;1009,642;25,010;0,000
2021/06/28 21:00:00;1009,642;24,827;0,000
2021/06/28 22:00:00;1010,225;25,060;0,000
2021/06/28 23:00:00;1010,108;25,103;0,000
2021/06/29 00:00:00;1009,817;24,733;0,000
2021/06/29 01:00:00;1009,467;24,347;0,000
2021/06/29 02:00:00;1009,350;24,440;0,000
2021/06/29 03:00:00;1008,942;24,033;0,000
2021/06/29 04:00:00;1009,000;24,223;0,000
2021/06/29 05:00:00;1009,758;24,407;0,000
2021/06/29 06:00:00;1010,167;24,463;0,000
2021/06/29 07:00:00;1010,692;24,850;0,000
2021/06/29 08:00:00;1011,042;26,310;0,000
2021/06/29 09:00:00;1011,625;27,377;0,000
2021/06/29 10:00:00;1011,100;28,607;0,000
2021/06/29 11:00:00;1010,692;29,410;0,000
2021/06/29 12:00:00;1010,342;30,350;0,000
2021/06/29 13:00:00;1009,758;30,880;0,000
2021/06/29 14:00:00;1008,942;31,613;0,000
2021/06/29 15:00:00;1008,300;32,417;0,000
2021/06/29 16:00:00;1008,183;36,507;0,000
2021/06/29 17:00:00;1007,600;31,177;0,000
2021/06/29 18:00:00;1008,008;30,123;0,000
2021/06/29 19:00:00;1008,008;27,800;0,000
2021/06/29 20:00:00;1008,475;27,060;0,000
2021/06/29 21:00:00;1009,292;26,640;0,000
2021/06/29 22:00:00;1010,400;26,500;0,000
2021/06/29 23:00:00;1011,042;26,640;0,000
2021/06/30 00:00:00;1011,275;23,903;0,000
2021/06/30 01:00:00;1008,883;23,357;0,000
2021/06/30 02:00:00;1009,525;23,337;0,000
2021/06/30 03:00:00;1009,058;22,490;0,000
2021/06/30 04:00:00;1009,233;22,690;0,000
2021/06/30 05:00:00;1009,758;22,840;0,000
2021/06/30 06:00:00;1010,283;22,847;0,000
2021/06/30 07:00:00;1010,925;23,333;0,000
2021/06/30 08:00:00;1011,567;23,687;0,000
2021/06/30 09:00:00;1011,625;24,223;0,000
2021/06/30 10:00:00;1011,508;24,687;0,000
2021/06/30 11:00:00;1011,625;25,547;0,000
2021/06/30 12:00:00;1011,508;26,570;0,000
2021/06/30 13:00:00;1011,158;27,690;0,000
2021/06/30 14:00:00;1010,050;29,027;0,000
2021/06/30 15:00:00;1009,700;29,457;0,000
2021/06/30 16:00:00;1009,583;34,230;0,000
2021/06/30 17:00:00;1009,117;36,037;0,000
2021/06/30 18:00:00;1008,942;29,290;0,000
2021/06/30 19:00:00;1009,583;26,610;0,000
2021/06/30 20:00:00;1010,108;25,730;0,000
2021/06/30 21:00:00;1010,750;25,343;0,000
2021/06/30 22:00:00;1010,925;25,247;0,000
2021/06/30 23:00:00;1010,283;24,960;0,000
2021/07/01 00:00:00;1009,758;24,570;0,000
2021/07/01 01:00:00;1009,642;24,400;0,000
2021/07/01 02:00:00;1009,175;24,270;0,000
2021/07/01 03:00:00;1009,467;24,247;0,000
2021/07/01 04:00:00;1009,467;24,293;0,000
2021/07/01 05:00:00;1009,525;24,003;0,000
2021/07/01 06:00:00;1010,108;23,840;0,000
2021/07/01 07:00:00;1010,867;24,900;0,000
2021/07/01 08:00:00;1011,042;26,220;0,000
2021/07/01 09:00:00;1011,625;27,560;0,000
2021/07/01 10:00:00;1011,100;29,240;0,000
2021/07/01 11:00:00;1010,458;29,653;0,000
2021/07/01 12:00:00;1009,700;30,307;0,000
2021/07/01 13:00:00;1009,525;31,270;0,000
2021/07/01 14:00:00;1008,417;31,237;0,000
2021/07/01 15:00:00;1007,833;31,693;0,000
2021/07/01 16:00:00;1006,783;34,467;0,000
2021/07/01 17:00:00;1006,667;34,813;0,000
2021/07/01 18:00:00;1007,192;31,077;0,000
2021/07/01 19:00:00;1007,658;28,667;0,000
2021/07/01 20:00:00;1007,658;28,030;0,000
2021/07/01 21:00:00;1008,183;27,640;0,000
2021/07/01 22:00:00;1008,942;27,313;0,000
2021/07/01 23:00:00;1009,758;26,963;0,000
2021/07/02 00:00:00;1009,467;26,650;0,000
2021/07/02 01:00:00;1009,292;26,517;0,000
2021/07/02 02:00:00;1008,825;26,353;0,000
2021/07/02 03:00:00;1009,000;26,087;0,000
2021/07/02 04:00:00;1008,358;25,737;0,000
2021/07/02 05:00:00;1008,708;25,497;0,000
2021/07/02 06:00:00;1009,175;25,370;0,000
